74638,SQUASH-S,ORG,11#,XFANCY,YSN,,,,MEXICO
74639,SQUASH-S,,11#,XFANCY,YSN,,,,
74640,BELL,ORG,11#,XLARGE,RED,GS1 STK,,Cache,MEXICO
74641,BELL,ORG,11#,LARGE,RED,GS1 STK,,Cache,MEXICO
74642,BELL,ORG,11#,MEDIUM,RED,GS1 STK,,Cache,MEXICO
74643,BELL,ORG,CTN,CHOICE,RED,NOPLU,,Cache,MEXICO
74644,HOT PEPPER,,DPC,BULK,TOMATILLO,,,Rich River,MEXICO
74645,HOT PEPPER,,DPC,BULK,TOMATILLO,,,Rich River,
74646,SQUASH-S,ORG,CTN,MEDIUM,ZUCC,NOPLU,,Rico,MEXICO
74647,SQUASH-S,,CTN,MEDIUM,ZUCC,NOPLU,,Rico,
74648,SQUASH-S,ORG,CTN,MEDIUM,ZUCC,NOPLU,,Cache,MEXICO
74649,SQUASH-S,,CTN,MEDIUM,ZUCC,NOPLU,,Cache,
74650,SQUASH-S,,CTN,FANCY,YSN,,,Blue Ribbon,USA
74651,SQUASH-S,,CTN,FANCY,YSN,,,Blue Ribbon,
74652,CUCUMBER,,CTN,12CT LG,HH,,,,USA
74653,TOMATO,ORG,CLAM,12/1#,BEEFSTEAK,NOPLU,,Rowdy Rabbit,MEXICO
74654,TOMATO,,CLAM,12/1#,BEEFSTEAK,NOPLU,,Rowdy Rabbit,
74655,SQUASH-S,,CTN,FANCY,GREY,,,Pacific,MEXICO
74656,SQUASH-S,,CTN,FANCY,GREY,,,Pacific,
74657,SQUASH-S,,CTN,FANCY,GREY,,,Paraiso,MEXICO
74658,SQUASH-S,,CTN,FANCY,GREY,,,Paraiso,
74659,SQUASH-W,,CTN,LARGE BU,ACORN,,,ChuyPride,MEXICO
74660,SQUASH-W,,CTN,LARGE BU,BUTTERNUT,,,ChuyPride,MEXICO
74661,SQUASH-W,,CTN,LARGE BU,KABOCHA,,,Papito,MEXICO
74662,SQUASH-W,,CTN,LARGE BU,KABOCHA,,,Generic,MEXICO
74663,SQUASH-S,ORG,CTN,FANCY,ZUCC,GS1 STK,,Covilli,MEXICO
74664,SQUASH-S,,CTN,FANCY,ZUCC,GS1 STK,,Covilli,
74665,SQUASH-S,ORG,CTN,FANCY,YSN,GS1 STK,,Covilli,MEXICO
74666,SQUASH-S,,CTN,FANCY,YSN,GS1 STK,,Covilli,
74667,BELL,,CTN,CHOICE LG,GREEN,,,PrimeTime,MEXICO
74668,EGGPLANT,,CTN,18CT FANCY,REG,,,Wind,MEXICO
74669,SQUASH-S,,CTN,FANCY,ZUCC,,,Quality Master,MEXICO
74670,SQUASH-S,,CTN,FANCY,ZUCC,,,Quality Master,
74671,SQUASH-S,,CTN,LGE BU,ZUCC,,,Jazmine,MEXICO
74672,SQUASH-S,,CTN,LGE BU,ZUCC,,,Jazmine,
74673,BELL,,CTN,CHOICE LG,GREEN,,,RanchoGr,MEXICO
74674,HOT PEPPER,ORG,BAG,12/1#,MINISWEET,NOPLU,,Llano,MEXICO
74675,HOT PEPPER,,BAG,12/1#,MINISWEET,NOPLU,,Llano,
74676,SQUASH-S,ORG,CTN,X FANCY,YSN,GS1 STK,,Covilli,MEXICO
74677,SQUASH-S,,CTN,X FANCY,YSN,GS1 STK,,Covilli,
74678,BROCCOLI,ORG,CTN,7CT,CROWN,,,,USA
74679,BELL,,CTN,CHOICE LG,RED,,,IPR,MEXICO
74680,BELL,,CTN,CHOICE LG,YELLOW,,,IPR,MEXICO
74681,BELL,,CTN,CHOICE XL,YELLOW,,,IPR,MEXICO
74682,BROCCOLI,ORG,RPC,20#,DOMESTIC CROWNS,,,,USA
74683,TOMATO,ORG,BAG,12/1# PL,ROMA,NOPLU,,Walmart,MEXICO
74684,TOMATO,,BAG,12/1# PL,ROMA,NOPLU,,Walmart,
74691,BEAN,,DPC,BULK,ROMANO,,,Green Valley,MEXICO
74692,BEAN,,DPC,BULK,ROMANO,,,Green Valley,
74693,BELL,,CTN,CHOICE,YELLOW,,,IPR,MEXICO
74694,HOT PEPPER,,CTN,BU,HUNGARIAN WAX,,,Peak,USA
74695,HOT PEPPER,,CTN,BU,HUNGARIAN WAX,,,Peak,
74696,WATERMELON,,CTN,5CT,SEEDLESS,,,,MEXICO
74697,SQUASH-W,,CTN,XLARGE BU,BUTTERNUT,,,,MEXICO
74698,SQUASH-S,ORG,CTN,X FANCY,ZUCC,NOPLU,,Wilson,MEXICO
74699,SQUASH-S,,CTN,X FANCY,ZUCC,NOPLU,,Wilson,
74700,BELL,,DRC,XLARGE,GREEN,,,FreshFarm,MEXICO
74701,WATERMELON,,CTN,6CT,SEEDLESS,,,ChuyPride,MEXICO
74702,WATERMELON,,CTN,6CT,SEEDLESS,,,ChuyPride,
74703,SQUASH-S,ORG,CTN,LGE BU,ZUCC,NOPLU,,Generic,MEXICO
74704,SQUASH-S,,CTN,LGE BU,ZUCC,NOPLU,,Generic,
74705,CUCUMBER,,CTN,SELECT,,,,OTB,MEXICO
74706,SQUASH-S,,CTN,FANCY,YSN,,,OTB,MEXICO
74707,SQUASH-S,,CTN,FANCY,YSN,,,OTB,
74708,SQUASH-S,ORG,CTN,MEDIUM,ZUCC,ROLL STK,,Generic,MEXICO
74709,SQUASH-S,,CTN,MEDIUM,ZUCC,ROLL STK,,Generic,
74710,SQUASH-S,ORG,CTN,X FANCY,YSN,GS1 STK,,Wholesum,MEXICO
74711,SQUASH-S,,CTN,X FANCY,YSN,GS1 STK,,Wholesum,
74712,SQUASH-S,ORG,CTN,FANCY,ZUCC,GS1 STK,,G&A,MEXICO
74713,SQUASH-S,,CTN,FANCY,ZUCC,GS1 STK,,G&A,
74714,BELL,ORG,15# ,JUMBO,GREEN,GS1 STK,,Cache,MEXICO
74715,BELL,ORG,CTN,LARGE,YELLOW,GS1 STK,,Aztlan,MEXICO
74716,BELL,ORG,CTN,LARGE,RED,GS1 STK,,Aztlan,MEXICO
74717,BELL,,DRC,JUMBO,GREEN,,,FreshFarm,MEXICO
74718,SQUASH-S,ORG,CTN,X FANCY,ZUCC,PLU STK,,Wilson,MEXICO
74719,SQUASH-S,,CTN,X FANCY,ZUCC,PLU STK,,Wilson,
74720,SQUASH-S,ORG,CTN,XFCY80,ZUCC,PLU STK,,Wilson,MEXICO
74721,SQUASH-S,,CTN,XFCY80,ZUCC,PLU STK,,Wilson,
74722,SQUASH-S,ORG,CTN,X FANCY,ZUCC,ROLL STK,,Wilson,MEXICO
74723,SQUASH-S,,CTN,X FANCY,ZUCC,ROLL STK,,Wilson,
74724,EGGPLANT,,CTN,24CT FANCY,REG,GS1 STK,,Florizaaztlan,MEXICO
74725,BELL,ORG,15# ,JUMBO,GREEN,GS1 STK,,Rowdy Rabbit,MEXICO
74726,SQUASH-S,ORG,CTN,MEDIUM,ZUCC,NOPLU,,,USA
74727,SQUASH-S,,CTN,MEDIUM,ZUCC,NOPLU,,,
74728,SQUASH-S,ORG,CTN,MEDIUM,ZUCC,ROLL STK,,,USA
74729,SQUASH-S,,CTN,MEDIUM,ZUCC,ROLL STK,,,
74730,SQUASH-S,ORG,CTN,MEDIUM,ZUCC,NOPLU,,,MEXICO
74731,SQUASH-S,ORG,CTN,MEDIUM,ZUCC,ROLL STK,,,MEXICO
74732,CABBAGE,ORG,CTN,MED35,GREEN,,,,"NC,USA"
74733,CABBAGE,ORG,CTN,16-18CT,GREEN,,,,"NC,USA"
74734,TOMATO,ORG,1 LYR,16CT,BEEFSTEAK,GS1 STK,,Magic,MEXICO
74735,TOMATO,,1 LYR,16CT,BEEFSTEAK,GS1 STK,,Magic,
74736,SQUASH-S,ORG,CTN,LGE BU,ZUCC,NOPLU,,Rico,MEXICO
74737,SQUASH-S,,CTN,LGE BU,ZUCC,NOPLU,,Rico,
74738,SQUASH-S,ORG,CTN,MEDIUM,YSN,GS1 STK,,Rico,MEXICO
74739,SQUASH-S,,CTN,MEDIUM,YSN,GS1 STK,,Rico,
74740,SQUASH-S,ORG,CTN,MEDIUM,ZUCC,NOPLU,,Rowdy Rabbit,MEXICO
74741,SQUASH-S,,CTN,MEDIUM,ZUCC,NOPLU,,Rowdy Rabbit,
74742,BELL,ORG,CTN,LARGE,GREEN,ROLL STK,,Generic,MEXICO
74743,CORN,ORG,TRAY,12/4 CT,BICOLOR,,,RPC IFCO,USA
74744,CORN,,TRAY,12/4 CT,BICOLOR,,,RPC IFCO,
74745,SQUASH-S,,CTN,X FANCY,ZUCC,,,OTB,MEXICO
74746,SQUASH-S,,CTN,X FANCY,ZUCC,,,OTB,
74747,SQUASH-S,,CTN,FANCY,ZUCC,,,OTB,MEXICO
74748,SQUASH-S,,CTN,FANCY,ZUCC,,,OTB,
74749,CABBAGE,ORG,CTN,20-22CT,GREEN,,,,USA
74750,CABBAGE,,CTN,20-22CT,GREEN,,,,
74751,CABBAGE,ORG,CTN,20-22CT,RED,,,,USA
74752,CABBAGE,,CTN,20-22CT,RED,,,,
74753,CABBAGE,ORG,CTN,18-20CT,GREEN,,,,USA
74754,CABBAGE,,CTN,18-20CT,GREEN,,,,
74755,BELL,ORG,15# ,LARGE,GREEN,GS1 STK,,FreshFarm,MEXICO
74756,SQUASH-S,ORG,CTN,MEDIUM,ZUCC,ROLL STK,,Rowdy Rabbit,MEXICO
74757,SQUASH-S,,CTN,MEDIUM,ZUCC,ROLL STK,,Rowdy Rabbit,
74758,SQUASH-S,ORG,CTN,LGE BU,ZUCC,NOPLU,,,MEXICO
74759,SQUASH-S,,CTN,FANCY,ZUCC,,,Ob Brothers,MEXICO
74760,SQUASH-S,,CTN,FANCY,ZUCC,,,Ob Brothers,
74761,SQUASH-S,,CTN,MEDIUM,ZUCC,,,King O,MEXICO
74762,SQUASH-S,,CTN,MEDIUM,ZUCC,,,King O,
74763,SQUASH-S,,CTN,MEDIUM,YSN,,,King O,MEXICO
74764,SQUASH-S,,CTN,MEDIUM,YSN,,,King O,
74769,EGGPLANT,ORG,CTN,SMALL,HINDU,GS1 STK,,Campaña,MEXICO
74770,EGGPLANT,,CTN,SMALL,HINDU,GS1 STK,,Campaña,
74771,EGGPLANT,ORG,CTN,MEDIUM,HINDU,GS1 STK,,Campaña,MEXICO
74772,EGGPLANT,,CTN,MEDIUM,HINDU,GS1 STK,,Campaña,
74773,EGGPLANT,ORG,CTN,CHOICE,REG,GS1 STK,,Rowdy Rabbit,MEXICO
74774,EGGPLANT,,CTN,CHOICE,REG,GS1 STK,,Rowdy Rabbit,
74775,SQUASH-S,ORG,11#,XFANCY,YSN,GS1 STK,,,MEXICO
74776,HOT PEPPER,ORG,BAG,12/1#,MINISWEET,NOPLU,,Signature,MEXICO
74777,HOT PEPPER,,BAG,12/1#,MINISWEET,NOPLU,,Signature,
74778,SQUASH-S,ORG,CTN,X FANCY,ZUCC,GS1 STK,,Signature,MEXICO
74779,SQUASH-S,,CTN,X FANCY,ZUCC,GS1 STK,,Signature,
74780,SQUASH-S,ORG,CTN,FANCY,ZUCC,GS1 STK,,Signature,MEXICO
74781,SQUASH-S,,CTN,FANCY,ZUCC,GS1 STK,,Signature,
74782,BELL,ORG,CTN,MEDIUM,GREEN,ROLL STK,,Cache,MEXICO
74785,SQUASH-S,ORG,CTN,FANCY,ZUCC,GS1 STK,,Rich,MEXICO
74786,SQUASH-S,,CTN,FANCY,ZUCC,GS1 STK,,Rich,
74787,SQUASH-S,ORG,CTN,MEDIUM,ZUCC,NOPLU,,Walmart,MEXICO
74788,SQUASH-S,,CTN,MEDIUM,ZUCC,NOPLU,,Walmart,
74789,TOMATO,ORG,CLAM,16/1 PINT,TOV,NOPLU,,Magic,MEXICO
74790,TOMATO,,CLAM,16/1 PINT,TOV,NOPLU,,Magic,
74791,TOMATO,ORG,CLAM,12/2CT,TOV,NOPLU,,Magic,MEXICO
74792,TOMATO,,CLAM,12/2CT,TOV,NOPLU,,Magic,
74793,TOMATO,ORG,25#,LG,BEEFSTEAK,GS1 STK,,Magic,MEXICO
74794,TOMATO,,25#,LG,BEEFSTEAK,GS1 STK,,Magic,
74795,TOMATO,ORG,25#,SM,BEEFSTEAK,GS1 STK,,Magic,MEXICO
74796,TOMATO,,25#,SM,BEEFSTEAK,GS1 STK,,Magic,
74797,CABBAGE,ORG,CTN,18-20CT,GREEN,,,,
74798,CABBAGE,ORG,CTN,20-22CT,RED,,,,
74799,TOMATO,ORG,1 LYR,SML,BEEFSTEAK,GS1 STK,,Magic,MEXICO
74800,TOMATO,,1 LYR,SML,BEEFSTEAK,GS1 STK,,Magic,
74801,HOT PEPPER,ORG,SPLIT,10#,MINISWEET,NOPLU,,Rowdy Rabbit,MEXICO
74802,HOT PEPPER,,SPLIT,10#,MINISWEET,NOPLU,,Rowdy Rabbit,
74803,HOT PEPPER,ORG,SPLIT,10#,MINISWEET,NOPLU,,Wilson,MEXICO
74804,HOT PEPPER,,SPLIT,10#,MINISWEET,NOPLU,,Wilson,
74805,HOT PEPPER,ORG,CTN,BU,MINISWEET,NOPLU,,Wilson,MEXICO
74806,HOT PEPPER,,CTN,BU,MINISWEET,NOPLU,,Wilson,
74807,HOT PEPPER,ORG,DPC,BULK,MINISWEET,NOPLU,,Wilson,MEXICO
74808,HOT PEPPER,,DPC,BULK,MINISWEET,NOPLU,,Wilson,
74809,HOT PEPPER,ORG,DPC,BULK,MINISWEET,NOPLU,,Rowdy Rabbit,MEXICO
74810,HOT PEPPER,,DPC,BULK,MINISWEET,NOPLU,,Rowdy Rabbit,
74811,SQUASH-S,,CTN,MEDIUM,YSN,,,OTB,MEXICO
74812,SQUASH-S,,CTN,MEDIUM,YSN,,,OTB,
74813,TOMATO,ORG,1 LYR,MED,BEEFSTEAK,GS1 STK,,Magic,MEXICO
74814,TOMATO,,1 LYR,MED,BEEFSTEAK,GS1 STK,,Magic,
74815,BELL,,CTN,LARGE,GREEN,,,Paris,MEXICO
74816,SQUASH-S,ORG,CTN,X FANCY,ZUCC,GS1 STK,,Wilson,MEXICO
74817,SQUASH-S,,CTN,X FANCY,ZUCC,GS1 STK,,Wilson,
74818,BELL,ORG,CTN,XLARGE,GREEN,GS1 STK,,Idealharbest,MEXICO
74819,BELL,ORG,CTN,LARGE,GREEN,GS1 STK,,Idealharbest,MEXICO
74820,BELL,ORG,CTN,CHOICE XL,RED,NOPLU,,Generic,MEXICO
74821,SQUASH-S,ORG,CTN,X FANCY,ZUCC,GS1 STK,,Generic,MEXICO
74822,SQUASH-S,,CTN,X FANCY,ZUCC,GS1 STK,,Generic,
74823,SQUASH-S,,CTN,MEDIUM,ZUCC,,,Queen B,MEXICO
74824,SQUASH-S,,CTN,MEDIUM,ZUCC,,,Queen B,
74827,SQUASH-S,ORG,CTN,FANCY,YSN,GS1 STK,,Roca,MEXICO
74828,SQUASH-S,,CTN,FANCY,YSN,GS1 STK,,Roca,
74829,BELL,ORG,WRAP,24/1CT,RED,PLU STK,,Rowdy Rabbit,MEXICO
74830,BELL,ORG,WRAP,24/1CT,GREEN,PLU STK,,Rowdy Rabbit,MEXICO
74831,BELL,ORG,WRAP,24/1CT,ORANGE,PLU STK,,Rowdy Rabbit,MEXICO
74832,BELL,ORG,WRAP,24/1CT,YELLOW,PLU STK,,Rowdy Rabbit,MEXICO
74833,BELL,ORG,CTN,CHOICE MD,RED,NOPLU,,Generic,MEXICO
74834,SQUASH-S,ORG,CTN,MED80,YSN,GS1 STK,,Rico,MEXICO
74835,SQUASH-S,,CTN,MED80,YSN,GS1 STK,,Rico,
74836,BELL,,DRC,XX LARGE,GREEN,,,Marengo,MEXICO
74837,CUCUMBER,,CTN,12CT MD,HH,,,IPR,MEXICO
74838,CUCUMBER,,CTN,12CT MD,,,,IPR,
74839,CUCUMBER,,CTN,SMALL,,,,FreshFarm,MEXICO
74840,SQUASH-S,ORG,CTN,X FANCY,ZUCC,NOPLU,,Generic,MEXICO
74841,SQUASH-S,,CTN,X FANCY,ZUCC,NOPLU,,Generic,
74842,HOT PEPPER,ORG,CTN,1/2 BU,MINISWEET,,,,MEXICO
74843,HOT PEPPER,,CTN,1/2 BU,MINISWEET,,,,
74844,SQUASH-W,ORG,CTN,LARGE BU,KABOCHA,GS1 STK,,Rico,MEXICO
74845,CUCUMBER,,CTN,24CT,,,,Robinson Fresh,MEXICO
74846,CUCUMBER,,CTN,24CT,,,,Robinson Fresh,
74847,CABBAGE,,CTN,MED30,NAPA,,,,USA
74848,CABBAGE,,CTN,MED30,NAPA,,,,
74849,SQUASH-W,,CTN,LARGE BU,KABOCHA,,,GreenPt,MEXICO
74850,EGGPLANT,,10#,MEDIUM,HINDU,,,Campaña,MEXICO
74851,EGGPLANT,,10#,MEDIUM,HINDU,,,Campaña,
74852,CABBAGE,,CTN,MED30,GREEN,PLU STK,,,USA
74853,CABBAGE,,CTN,MED30,GREEN,PLU STK,,,
74854,SQUASH-S,ORG,CTN,LGE BU,ZUCC,NOPLU,,Idealharbest,MEXICO
74855,SQUASH-S,,CTN,LGE BU,ZUCC,NOPLU,,Idealharbest,
74856,BROCCOLI,ORG,RPC,20#,CROWN,,,,USA
74857,TOMATO,ORG,BAG,11/1# MESH,TOV,NOPLU,,Rowdy Rabbit,MEXICO
74858,TOMATO,,BAG,11/1# MESH,TOV,NOPLU,,Rowdy Rabbit,
74859,BELL,ORG,11#,XLARGE,RED,GS1 STK,,Republic,MEXICO
74860,BELL,ORG,11#,XLARGE,YELLOW,GS1 STK,,Republic,MEXICO
74861,BELL,ORG,11#,XLARGE,ORANGE,GS1 STK,,Republic,MEXICO
74862,SQUASH-W,,CTN,LARGE BU,BUTTERCUP,,,Next Level,MEXICO
74863,BELL,,CTN,CHOICE,ORANGE,,,IPR,MEXICO
74864,CUCUMBER,,CTN,12CT SM,HH,,,GreenPt,MEXICO
74865,CUCUMBER,,CTN,12CT SM,,,,GreenPt,
74866,CUCUMBER,,CTN,12CT SM,HH,,,IPR,MEXICO
74867,CUCUMBER,,CTN,12CT SM,,,,IPR,
74868,HOT PEPPER,ORG,DPC,BULK,MINISWEET,,,Wilson,MEXICO
74869,HOT PEPPER,,DPC,BULK,MINISWEET,,,Wilson,
74870,SQUASH-S,ORG,CTN,FANCY,ZUCC,ROLL STK,,Cache,MEXICO
74871,SQUASH-S,,CTN,FANCY,ZUCC,ROLL STK,,Cache,
74872,SQUASH-S,,CTN,X FANCY,GREY,,,Harvesttime,MEXICO
74873,SQUASH-S,,CTN,X FANCY,GREY,,,Harvesttime,
74874,CUCUMBER,ORG,CTN,PLAIN,,NOPLU,,Aztlan,MEXICO
74875,CUCUMBER,,CTN,PLAIN,,,,Aztlan,
74876,CUCUMBER,,CTN,12CT LG,HH,,,GreenPt,MEXICO
74877,CUCUMBER,,CTN,12CT LG,,,,GreenPt,
74878,EGGPLANT,ORG,CTN,24CT FANCY,REG,GS1 STK,,DivineFl,MEXICO
74879,EGGPLANT,,CTN,24CT FANCY,REG,GS1 STK,,DivineFl,
74880,BELL,ORG,11#,LARGE,RED,GS1 STK,,Republic,MEXICO
74881,BELL,ORG,11#,LARGE,YELLOW,GS1 STK,,Republic,MEXICO
74882,BELL,ORG,CTN,XLARGE,GREEN,GS1 STK,,Republic,MEXICO
74885,HOT PEPPER,ORG,SPLIT,10#,JALAPENO,,,,USA
74886,SQUASH-S,,CTN,X FANCY,ZUCC,,,Label,MEXICO
74887,SQUASH-S,,CTN,X FANCY,ZUCC,,,Label,
74888,SQUASH-S,,CTN,FANCY,ZUCC,,,Label,MEXICO
74889,SQUASH-S,,CTN,FANCY,ZUCC,,,Label,
74890,SQUASH-S,,CTN,MEDIUM,ZUCC,,,Label,MEXICO
74891,SQUASH-S,,CTN,MEDIUM,ZUCC,,,Label,
74892,SQUASH-S,,CTN,X FANCY,ZUCC,,,King O,MEXICO
74893,SQUASH-S,,CTN,X FANCY,ZUCC,,,King O,
74894,SQUASH-S,,CTN,FANCY,ZUCC,,,Mr.Wolf,MEXICO
74895,SQUASH-S,,CTN,FANCY,ZUCC,,,Mr.Wolf,
74896,SQUASH-S,,CTN,MEDIUM,ZUCC,,,Harvest Sel,MEXICO
74897,SQUASH-S,,CTN,MEDIUM,ZUCC,,,Harvest Sel,
74898,BELL,,RPC,XLARGE,GREEN,,,King O,MEXICO
74899,BELL,ORG,CTN,LARGE,GREEN,GS1 STK,,Republic,MEXICO
74900,SQUASH-S,ORG,CTN,MEDIUM,YSN,GS1 STK,,,MEXICO
74901,SQUASH-S,,CTN,MEDIUM,YSN,GS1 STK,,,
74902,BELL,,CTN,CHOICE,RED,,,Blue Ribbon,USA
74903,SQUASH-S,,CTN,FCY80,ZUCC,,,La Estancia,USA
74904,SQUASH-S,,CTN,FCY80,ZUCC,,,La Estancia,
74905,CUCUMBER,,CTN,PLAIN,,,,Vegetable,MEXICO
74906,SQUASH-S,,CTN,FANCY,ZUCC,,,Generic,MEXICO
74907,SQUASH-S,,CTN,FANCY,ZUCC,,,Generic,
74908,HOT PEPPER,,SPLIT,10#,PASILLA,,,JP Prod,MEXICO
74909,HOT PEPPER,,SPLIT,10#,PASILLA,,,JP Prod,
74910,HOT PEPPER,,SPLIT,10#,TOMATILLO,,,JP Prod,MEXICO
74911,HOT PEPPER,,SPLIT,10#,TOMATILLO,,,JP Prod,
74912,SQUASH-S,ORG,CTN,FANCY,ZUCC,GS1 STK,,Idealharbest,MEXICO
74913,SQUASH-S,,CTN,FANCY,ZUCC,GS1 STK,,Idealharbest,
74914,BELL,,CTN,MEDIUM,GREEN,,,Spv,MEXICO
74915,CABBAGE,ORG,WRAP,20#,GREEN,,,Rowdy Rabbit,USA
74916,CABBAGE,,WRAP,20#,GREEN,,,Rowdy Rabbit,
74917,SQUASH-W,ORG,CTN,MEDIUM BU,BUTTERCUP,GS1 STK,,Idealharbest,MEXICO
74918,TOMATO,ORG,CLAM,12/1 PINT,GRAPE,NOPLU,,Sunfed,MEXICO
74919,TOMATO,,CLAM,12/1 PINT,GRAPE,NOPLU,,Sunfed,
74920,TOMATO,ORG,CLAM,12/1 PINT,GRAPE,GS1 STK,,Sunfed,MEXICO
74921,TOMATO,,CLAM,12/1 PINT,GRAPE,GS1 STK,,Sunfed,
74922,SQUASH-W,ORG,CTN,MEDIUM BU,BUTTERNUT,GS1 STK,,Idealharbest,MEXICO
74923,EGGPLANT,,CTN,18CT FANCY,REG,,,Wincrop,MEXICO
74924,EGGPLANT,,CTN,18CT FANCY,REG,,,Wincrop,
74925,CABBAGE,,CTN,MED36,GREEN,,,RPC IFCO,USA
74926,CABBAGE,,CTN,MED36,GREEN,,,RPC IFCO,
74927,HOT PEPPER,ORG,SPLIT,10#,JALAPENO,NOPLU,,Aztlan,MEXICO
74928,HOT PEPPER,,SPLIT,10#,JALAPENO,NOPLU,,Aztlan,
74929,SQUASH-W,,CTN,LARGE BU,KABOCHA,,,Produce House,MEXICO
74930,BELL,ORG,CTN,XLARGE,RED,GS1 STK,,Rowdy Rabbit,USA
74931,BELL,ORG,CTN,XLARGE,YELLOW,GS1 STK,,Rowdy Rabbit,USA
74932,BELL,ORG,CTN,XLARGE,ORANGE,GS1 STK,,Rowdy Rabbit,USA
74933,BELL,ORG,11#,XLARGE,RED,GS1 STK,,Rowdy Rabbit,USA
74934,BELL,ORG,11#,XLARGE,YELLOW,GS1 STK,,Rowdy Rabbit,USA
74935,BELL,ORG,11#,XLARGE,ORANGE,GS1 STK,,Rowdy Rabbit,USA
74936,TOMATO,ORG,1 LYR,35CT,BEEFSTEAK,GS1 STK,,Magic,MEXICO
74937,TOMATO,,1 LYR,35CT,BEEFSTEAK,GS1 STK,,Magic,
74938,CUCUMBER,,CTN,LARGE,,,,Generic,MEXICO
74939,SQUASH-S,ORG,CTN,FANCY,YSN,GS1 STK,,Rich,MEXICO
74940,SQUASH-S,,CTN,FANCY,YSN,GS1 STK,,Rich,
74941,TOMATO,ORG,1 LYR,45CT,BEEFSTEAK,GS1 STK,,Magic,MEXICO
74942,TOMATO,,1 LYR,45CT,BEEFSTEAK,GS1 STK,,Magic,
74943,TOMATO,ORG,1 LYR,45CT,BEEFSTEAK,NOPLU,,Magic,MEXICO
74944,TOMATO,,1 LYR,45CT,BEEFSTEAK,NOPLU,,Magic,
74945,BELL,,CTN,MEDIUM,GREEN,,,Blue Ribbon,USA
74946,BELL,,DRC,40CT,GREEN,,,Blue Ribbon,USA
74947,BELL,,CTN,CHOICE,GREEN,GS1 STK,,Blue Ribbon,USA
74948,BELL,,CTN,JUMBO,GREEN,GS1 STK,,Blue Ribbon,USA
74949,BELL,,CTN,LARGE,GREEN,GS1 STK,,Blue Ribbon,USA
74950,BELL,,CTN,MEDIUM,GREEN,GS1 STK,,Blue Ribbon,USA
74951,BELL,,CTN,XLARGE,GREEN,GS1 STK,,Blue Ribbon,USA
74952,BELL,,CTN,XXLARGE,GREEN,GS1 STK,,Blue Ribbon,USA
74953,BELL,,DRC,40CT,GREEN,GS1 STK,,Blue Ribbon,USA
74954,CUCUMBER,,CTN,SELECT,,GS1 STK,,Blue Ribbon,USA
74955,CUCUMBER,,CTN,SUPER,,GS1 STK,,Blue Ribbon,USA
74956,EGGPLANT,,CTN,18CT FANCY,REG,,,Blue Ribbon,USA
74957,EGGPLANT,,CTN,18CT FANCY,REG,,,Blue Ribbon,
74958,EGGPLANT,,CTN,18CT FANCY,REG,GS1 STK,,Blue Ribbon,USA
74959,EGGPLANT,,CTN,18CT FANCY,REG,GS1 STK,,Blue Ribbon,
74960,EGGPLANT,,DRC,24CT FANCY,REG,,,Blue Ribbon,USA
74961,EGGPLANT,,DRC,24CT FANCY,REG,,,Blue Ribbon,
74962,EGGPLANT,,DRC,24CT FANCY,REG,GS1 STK,,Blue Ribbon,USA
74963,EGGPLANT,,DRC,24CT FANCY,REG,GS1 STK,,Blue Ribbon,
74964,EGGPLANT,,CTN,24CT FANCY,REG,GS1 STK,,Blue Ribbon,USA
74965,EGGPLANT,,CTN,24CT FANCY,REG,GS1 STK,,Blue Ribbon,
74966,EGGPLANT,,CTN,CHOICE,REG,GS1 STK,,Blue Ribbon,USA
74967,EGGPLANT,,CTN,CHOICE,REG,GS1 STK,,Blue Ribbon,
74968,EGGPLANT,,CTN,FANCY,REG,GS1 STK,,Blue Ribbon,USA
74969,EGGPLANT,,CTN,FANCY,REG,GS1 STK,,Blue Ribbon,
74970,EGGPLANT,,DRC,FANCY,REG,,,Blue Ribbon,USA
74971,EGGPLANT,,DRC,FANCY,REG,,,Blue Ribbon,
74972,EGGPLANT,,DRC,FANCY,REG,GS1 STK,,Blue Ribbon,USA
74973,EGGPLANT,,DRC,FANCY,REG,GS1 STK,,Blue Ribbon,
74974,EGGPLANT,,CTN,LARGE,REG,,,Blue Ribbon,USA
74975,EGGPLANT,,CTN,LARGE,REG,,,Blue Ribbon,
74976,EGGPLANT,,CTN,LARGE,REG,GS1 STK,,Blue Ribbon,USA
74977,EGGPLANT,,CTN,LARGE,REG,GS1 STK,,Blue Ribbon,
74978,HOT PEPPER,,CTN,1/2 BU,CUBANELLE,,,Blue Ribbon,USA
74979,HOT PEPPER,,CTN,1/2 BU,CUBANELLE,,,Blue Ribbon,
74980,HOT PEPPER,,CTN,BU,CUBANELLE,,,Blue Ribbon,USA
74981,HOT PEPPER,,CTN,BU,CUBANELLE,,,Blue Ribbon,
74982,HOT PEPPER,,CTN,1/2 BU,JALAPENO,,,Blue Ribbon,USA
74983,HOT PEPPER,,CTN,1/2 BU,JALAPENO,,,Blue Ribbon,
74984,HOT PEPPER,,CTN,BU,JALAPENO,,,Blue Ribbon,USA
74985,HOT PEPPER,,CTN,BU,JALAPENO,,,Blue Ribbon,
74986,HOT PEPPER,,CTN,1/2 BU,LONGHOTS,,,Blue Ribbon,USA
74987,HOT PEPPER,,CTN,1/2 BU,LONGHOTS,,,Blue Ribbon,
